"productId","language","packageName","version","referenceUrl"
"9","CSHARP","Google.Cloud.Spanner.Admin.Instance.V1","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Spanner.Admin.Instance.V1/latest"
"9","GO","spanner/admin/instance/apiv1","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/spanner/latest/admin/instance/apiv1"
"9","GO","spanner/admin/database/apiv1","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/spanner/latest/admin/database/apiv1"
"9","GO","spanner/apiv1","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/spanner/latest/apiv1"
"9","GO","spanner","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/spanner/latest"
"9","JAVA","google-cloud-spanner-hibernate-dialect","GA",NULL
"9","JAVA","spring-cloud-gcp-starter-data-spanner","GA","https://github.com/GoogleCloudPlatform/spring-cloud-gcp/tree/main/spring-cloud-gcp-starters/spring-cloud-gcp-starter-data-spanner"
"9","JAVA","cloud-spanner-spring-data-r2dbc","GA",NULL
"9","JAVA","spring-cloud-gcp-data-spanner","GA","https://spring.io/projects/spring-cloud-gcp"
"9","JAVA","cloud-spanner-r2dbc","GA","https://github.com/GoogleCloudPlatform/cloud-spanner-r2dbc/tree/main/cloud-spanner-r2dbc"
"9","JAVA","google-cloud-spanner-jdbc","STABLE","https://cloud.google.com/java/docs/reference/google-cloud-spanner-jdbc/latest/history"
"9","JAVA","google-cloud-spanner","STABLE","https://cloud.google.com/java/docs/reference/google-cloud-spanner/latest/history"
"9","NODEJS","@google-cloud/spanner","STABLE","https://cloud.google.com/nodejs/docs/reference/spanner/latest"
"9","PHP","google/cloud-spanner","STABLE","https://cloud.google.com/php/docs/reference/cloud-spanner/latest"
"9","PYTHON","django-google-spanner","STABLE","https://googleapis.dev/python/django-google-spanner/latest"
"9","PYTHON","google-cloud-spanner","STABLE","https://cloud.google.com/python/docs/reference/spanner/latest"
"9","RUBY","google-cloud-spanner-admin-instance-v1","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-spanner-admin-instance-v1/latest"
"9","RUBY","google-cloud-spanner-v1","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-spanner-v1/latest"
"9","RUBY","google-cloud-spanner-admin-database-v1","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-spanner-admin-database-v1/latest"
"9","RUBY","google-cloud-spanner","STABLE","https://cloud.google.com/ruby/docs/reference/google-cloud-spanner/latest"
"10","CPP","google-cloud-cpp::dlp::v2","STABLE","https://cloud.google.com/cpp/docs/reference/dlp/latest"
"10","CSHARP","Google.Cloud.Dlp.V2Beta1","ALPHA","https://github.com/GoogleCloudPlatform/google-cloud-dotnet"
"10","CSHARP","Google.Cloud.Dlp.V2","STABLE","https://cloud.google.com/dotnet/docs/reference/Google.Cloud.Dlp.V2/latest"
"10","GO","dlp/apiv2","STABLE","https://cloud.google.com/go/docs/reference/cloud.google.com/go/dlp/latest/apiv2"
"10","JAVA","google-cloud-dlp","STABLE","https://cloud.google.com/java/docs/reference/google-cloud-dlp/latest/overview"
"10","NODEJS","@google-cloud/dlp","STABLE","https://cloud.google.com/nodejs/docs/reference/dlp/latest"
"10","PHP","google/cloud-dlp","STABLE","https://cloud.google.com/php/docs/reference/cloud-dlp/latest"
"10","PYTHON","google-cloud-dlp","STABLE","https://cloud.google.com/python/docs/reference/dlp/latest"
"10","RUBY","google-cloud-dlp-v2","PREVIEW","https://cloud.google.com/ruby/docs/reference/google-cloud-dlp-v2/latest"
